Organism	Media_addition	BM	Formic	Acetate	Propionate	Isobutyrate	h2	co2	O2	Methane	Potential_Formic	Potential_Acetate	Potential_Propionate
Methanobacterium_formicicum	cpd00013:nh4;cpd00039:Lysine	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00211:butyrate	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00027:glucose	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00211:Butyrate	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd04450:xylene	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00029:Acetate;cpd10516:Fe3	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00221:lactate	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd01034:Toluene	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00047:Formic	2.649530157	-50	0	0	0	-1635.001373	-142.5885317	0	132.4715078	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd01007:Benzene	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00020:pyruvate	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00130:malate	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00023:glutomate	-7.18E-16	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00035:Alanine	0.574677103	0	0	0	0	0	0	0	28.72885517	0	0	0
Methanobacterium_formicicum	cpd00027:glucose	-7.18E-16	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd01711:Isobutyrate	2.649530157	0	0	0	0	-1685.001373	-192.5885317	0	132.4715078	0	0	0
Methanobacterium_formicicum	cpd00041:aspartate	-7.18E-16	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00041:Aspartate	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00048:SO4	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd01711:Isobutyrate	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00007:O2;cpd00048:SO4	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00141:Propionate	2.649530157	0	0	0	0	-1685.001373	-192.5885317	0	132.4715078	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00067:h2;cpd00011:co2	2.649530157	0	0	0	0	-1685.001373	-192.5885317	0	132.4715078	0	0	0
Methanobacterium_formicicum	cpd00013:nh4	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd04383:Ethylbenzene	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00106:fumarate	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00029:Acetate	2.649530157	0	0	0	0	-1685.001373	-192.5885317	0	132.4715078	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00054:Serine	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00011:CO2	8.24E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00029:Acetate	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00047:Formic	0.313095019	-22.75177968	0	0	0	0	0	0	15.64975096	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00156:Vanine	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanobacterium_formicicum	cpd00013:nh4;cpd00141:Propionate	-1.39E-14	0	0	0	0	0	0	0	0	0	0	0
Methanosarcina_acetivorans	none	-1.18E-30	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00039:Lysine	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00211:butyrate	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00027:glucose	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00211:Butyrate	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd04450:xylene	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00029:Acetate;cpd10516:Fe3	2.325905634	0	-50	0	0	0.00720178	0.0042994	0	46.51611268	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00221:lactate	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd01034:Toluene	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00047:Formic	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd01007:Benzene	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00020:pyruvate	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00130:malate	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00023:glutomate	-1.18E-30	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00035:Alanine	3.488858451	0	0	0	0	0.010802825	0.0042994	0	69.77516902	222.6838142	0	0
Methanosarcina_acetivorans	cpd00027:glucose	-1.18E-30	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd01711:Isobutyrate	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00041:aspartate	-1.18E-30	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00041:Aspartate	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00048:SO4	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd01711:Isobutyrate	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00007:O2;cpd00048:SO4	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00141:Propionate	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00067:h2;cpd00011:co2	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd04383:Ethylbenzene	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00106:fumarate	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00029:Acetate	2.325905634	0	-50	0	0	0.00720178	0.0042994	0	46.51611268	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00054:Serine	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00011:CO2	-1.18E-30	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00029:Acetate	2.325905634	0	-50	0	0	0.00720178	0.004299401	0	46.51611268	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00047:Formic	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00156:Vanine	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Methanosarcina_acetivorans	cpd00013:nh4;cpd00141:Propionate	2.78E-14	0	0	0	0	0	0	0	0	222.6838142	0	0
Clostridium_fungisolvens	none	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00039:Lysine	-1.34E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00211:butyrate	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00027:glucose	5.036563846	0.023825767	0	0	0	0	111.8995419	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00211:Butyrate	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd04450:xylene	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00029:Acetate;cpd10516:Fe3	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00221:lactate	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd01034:Toluene	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00047:Formic	0.209856827	-49.97617423	0	0	0	0	42.14322659	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd01007:Benzene	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00020:pyruvate	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00130:malate	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00023:glutomate	1.37E-12	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00035:Alanine	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00027:glucose	-2.38E-13	0	-5.26E-12	2.48E-12	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd01711:Isobutyrate	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00041:aspartate	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00041:Aspartate	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00048:SO4	3.89E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd01711:Isobutyrate	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00007:O2;cpd00048:SO4	3.89E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00141:Propionate	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00067:h2;cpd00011:co2	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd04383:Ethylbenzene	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00106:fumarate	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00029:Acetate	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00054:Serine	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00011:CO2	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00029:Acetate	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00047:Formic	0.209856827	-49.97617424	0	0	0	0	42.14322659	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00156:Vanine	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Clostridium_fungisolvens	cpd00013:nh4;cpd00141:Propionate	-1.92E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	none	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00039:Lysine	-1.55E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00211:butyrate	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00027:glucose	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00211:Butyrate	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd04450:xylene	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00029:Acetate;cpd10516:Fe3	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00221:lactate	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd01034:Toluene	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00047:Formic	0.209741353	-49.97616111	0	0	0	0	42.13377592	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd01007:Benzene	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00020:pyruvate	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00130:malate	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00023:glutomate	3.355861652	0.023838876	0	0	0	0	124.4418851	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00035:Alanine	2.307154886	0.023838899	0	0	0	0	63.67251539	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00027:glucose	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd01711:Isobutyrate	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00041:aspartate	2.097413533	0.023838878	0	0	0	0	121.5186415	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00041:Aspartate	2.097413533	0.023838877	0	0	0	0	121.5186415	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00048:SO4	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd01711:Isobutyrate	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00007:O2;cpd00048:SO4	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00141:Propionate	-3.56E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00067:h2;cpd00011:co2	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd04383:Ethylbenzene	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00106:fumarate	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00029:Acetate	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00054:Serine	1.887672179	0.023838888	0	0	0	0	79.3647675	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00011:CO2	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00029:Acetate	1.93E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00047:Formic	0.209741353	-49.97616111	0	0	0	0	42.13377592	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00156:Vanine	-2.36E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Dielma_fastidiosa	cpd00013:nh4;cpd00141:Propionate	-3.56E-14	0	0	0	0	0	0	0	0	1000	1000	1000
Longilinea_sp	none	7.65E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00039:Lysine	-4.42E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00211:butyrate	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00027:glucose	5.833828868	6.812501999	0	0	0	80.51337009	5.833728868	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00211:Butyrate	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd04450:xylene	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00029:Acetate;cpd10516:Fe3	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00221:lactate	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd01034:Toluene	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00047:Formic	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd01007:Benzene	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00020:pyruvate	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00130:malate	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00023:glutomate	5.833828868	0	0	0	0	-15.05307263	20.32181189	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00035:Alanine	3.715562853	0	0	0	0	10.15797383	3.715462853	0	0	1000	1000	0
Longilinea_sp	cpd00027:glucose	-1.53E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd01711:Isobutyrate	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00041:aspartate	4.954083804	0	0	0	0	-24.44320933	4.958020877	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00041:Aspartate	4.954083804	0	0	0	0	-23.20217159	4.95802088	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00048:SO4	2.75E-13	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd01711:Isobutyrate	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00007:O2;cpd00048:SO4	2.75E-13	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00141:Propionate	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00067:h2;cpd00011:co2	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd04383:Ethylbenzene	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00106:fumarate	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00029:Acetate	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00054:Serine	3.715562853	0.004037074	0	0	0	6.707420544	3.715462853	0	0	1000	1000	0
Longilinea_sp	cpd00011:CO2	7.65E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00029:Acetate	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00047:Formic	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00156:Vanine	-2.78E-14	0	0	0	0	0	0	0	0	1000	1000	0
Longilinea_sp	cpd00013:nh4;cpd00141:Propionate	3.82E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mesotoga_infera	none	3.64E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00039:Lysine	7.431125706	0	0	0	0	134.588718	7.431025706	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00211:butyrate	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00027:glucose	5.833828868	0	0	0	0	64.26892569	5.833728868	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00211:Butyrate	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd04450:xylene	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00029:Acetate;cpd10516:Fe3	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00221:lactate	3.715562853	0	0	0	0	33.55697266	3.715462853	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd01034:Toluene	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00047:Formic	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd01007:Benzene	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00020:pyruvate	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00130:malate	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00023:glutomate	5.55E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00035:Alanine	3.715562853	0	0	0	0	-5.666874816	3.719499921	0	0	0	1000	1000
Mesotoga_infera	cpd00027:glucose	0	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd01711:Isobutyrate	4.16E-14	0	0	0	0	0	0	0	0	0	1000	1000
Mesotoga_infera	cpd00041:aspartate	4.954083804	0	0	0	0	-83.58066873	4.958020873	0	0	0	1000	1000
Mesotoga_infera	cpd00013:nh4;cpd00041:Aspartate	4.954083804	0	0	0	0	-83.58066874	4.958020857	0	0	0	1000	1000
